Observation Number,Measurement Date (UTC),Measurement Time (UTC),Observation Latitude,Observation Longitude,North Image URL,North Clearsky,North Cirrus/Cirrostratus,North Cirrocumulus/Altocumulus,North Altostratus/Stratus,North Stratocumulus,North Cumulus,North Cumulonimbus,North Contrails,North Smoke/Haze,North Dust,North Agreement,North Classification Count,North Retirement,East Image URL,East Clearsky,East Cirrus/Cirrostratus,East Cirrocumulus/Altocumulus,East Altostratus/Stratus,East Stratocumulus,East Cumulus,East Cumulonimbus,East Contrails,East Smoke/Haze,East Dust,East Agreement,East Classification Count,East Retirement,South Image URL,South Clearsky,South Cirrus/Cirrostratus,South Cirrocumulus/Altocumulus,South Altostratus/Stratus,South Stratocumulus,South Cumulus,South Cumulonimbus,South Contrails,South Smoke/Haze,South Dust,South Agreement,South Classification Count,South Retirement,West Image URL,West Clearsky,West Cirrus/Cirrostratus,West Cirrocumulus/Altocumulus,West Altostratus/Stratus,West Stratocumulus,West Cumulus,West Cumulonimbus,West Contrails,West Smoke/Haze,West Dust,West Agreement,West Classification Count,West Retirement,Up Image URL,Up Clearsky,Up Cirrus/Cirrostratus,Up Cirrocumulus/Altocumulus,Up Altostratus/Stratus,Up Stratocumulus,Up Cumulus,Up Cumulonimbus,Up Contrails,Up Smoke/Haze,Up Dust,Up Agreement,Up Classification Count,Up Retirement
116-261570-85645361-202201251444,2022-01-25,14:44:00,45.119500,14.104000,https://data.globe.gov/system/photos/2022/01/25/2614214/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614217/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614216/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614218/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2614219/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261575-85732850-202201251646,2022-01-25,16:46:00,-17.070800,-70.843200,https://data.globe.gov/system/photos/2022/01/25/2614775/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/25/2614783/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2614776/original.jpg,0,0,0,0,1,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2614790/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614791/original.jpg,0,0,0,0,1,0,0,0,0,0,0.6,8,classification_count
116-261580-85810856-202201241927,2022-01-24,19:27:00,35.842900,-79.746900,https://data.globe.gov/system/photos/2022/01/24/2612225/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/24/2612229/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/24/2612227/original.jpg,0,1,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/24/2612230/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/24/2612232/original.jpg,0,0,1,0,0,0,0,0,0,0,0.4,8,classification_count
116-261583-85812386-202201231522,2022-01-23,15:22:00,-4.872400,-43.373500,https://data.globe.gov/system/photos/2022/01/23/2607684/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2607686/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607685/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607687/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607688/original.jpg,0,0,1,0,0,0,0,0,0,0,0.5,8,classification_count
116-261583-85812386-202201251521,2022-01-25,15:21:00,-4.872400,-43.373500,https://data.globe.gov/system/photos/2022/01/25/2614390/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2614396/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2614393/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614398/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2614400/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus
116-261588-85813593-202201231825,2022-01-23,18:25:00,35.799200,-78.747400,https://data.globe.gov/system/photos/2022/01/23/2608334/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608336/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608335/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608337/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608338/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261602-85564531-202201241621,2022-01-24,16:21:00,34.132600,-84.529500,https://data.globe.gov/system/photos/2022/01/24/2611178/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611180/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611179/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611181/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611182/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261626-85825756-202201231907,2022-01-23,19:07:00,37.548900,-122.258700,https://data.globe.gov/system/photos/2022/01/23/2608445/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608447/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608446/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608448/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608449/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261626-85825756-202201232053,2022-01-23,20:53:00,37.548800,-122.258900,https://data.globe.gov/system/photos/2022/01/23/2608860/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608862/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608861/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608863/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608864/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261626-85825756-202201242007,2022-01-24,20:07:00,37.548800,-122.258700,https://data.globe.gov/system/photos/2022/01/24/2612482/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612484/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612483/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612485/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612486/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261626-85825756-202201242018,2022-01-24,20:18:00,37.548700,-122.258700,https://data.globe.gov/system/photos/2022/01/24/2612488/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612490/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612489/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612491/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2612492/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261626-85825756-202201252347,2022-01-25,23:47:00,37.548800,-122.258700,https://data.globe.gov/system/photos/2022/01/25/2616174/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2616176/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2616175/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2616177/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2616178/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261632-85826335-202201231720,2022-01-23,17:20:00,37.273200,-76.768100,https://data.globe.gov/system/photos/2022/01/23/2609114/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609116/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609115/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609117/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2609118/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,6,consensus
116-261637-85826436-202201231817,2022-01-23,18:17:00,42.265800,-83.018800,https://data.globe.gov/system/photos/2022/01/23/2608322/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608324/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608323/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608325/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608326/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count
116-261637-85826436-202201251902,2022-01-25,19:02:00,42.265800,-83.018700,https://data.globe.gov/system/photos/2022/01/25/2615360/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2615363/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2615361/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2615364/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/25/2615366/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261641-85616828-202201241826,2022-01-24,18:26:00,33.990800,-83.900700,https://data.globe.gov/system/photos/2022/01/24/2611990/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611992/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611991/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611993/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611994/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261649-85721414-202201231733,2022-01-23,17:33:00,30.459700,-97.775400,https://data.globe.gov/system/photos/2022/01/23/2608141/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2608143/original.jpg,0,0,0,0,1,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2608142/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2608144/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2608145/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus
116-261649-85721414-202201241640,2022-01-24,16:40:00,30.459700,-97.775500,https://data.globe.gov/system/photos/2022/01/24/2611250/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611252/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611251/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/24/2611253/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/24/2611254/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus
116-261652-85792694-202201241958,2022-01-24,19:58:00,47.785600,-122.259000,https://data.globe.gov/system/photos/2022/01/24/2612307/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/24/2612310/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/24/2612309/original.jpg,0,0,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/24/2612311/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/24/2612312/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count
116-261655-85805482-202201231956,2022-01-23,19:56:00,35.789700,-78.675900,https://data.globe.gov/system/photos/2022/01/23/2613051/original.jpg,1,0,0,0,0,0,0,0,0,0,0.6,10,classification_count,https://data.globe.gov/system/photos/2022/01/23/2613053/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2613052/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2613054/original.jpg,0,1,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2613055/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261678-85828382-202201252241,2022-01-25,22:41:00,26.359700,-80.124300,https://data.globe.gov/system/photos/2022/01/25/2616084/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2616086/original.jpg,0,0,0,0,1,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2616085/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2616087/original.jpg,0,1,0,0,0,0,0,0,0,0,0.2,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2616088/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261691-85697955-202201250052,2022-01-25,00:52:00,33.894400,139.591900,https://data.globe.gov/system/photos/2022/01/25/2612956/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2612958/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2612957/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/25/2612959/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/25/2612960/original.jpg,0,1,0,0,0,0,0,0,0,0,0.4,8,classification_count
116-261719-85634423-202201230456,2022-01-23,04:56:00,19.046200,72.820300,https://data.globe.gov/system/photos/2022/01/23/2606659/original.jpg,0,0,0,0,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606661/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606660/original.jpg,0,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606662/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606663/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus
116-261722-85783616-202201230924,2022-01-23,09:24:00,14.338100,120.916700,https://data.globe.gov/system/photos/2022/01/23/2606937/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606939/original.jpg,0,0,0,0,0,1,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606938/original.jpg,0,0,1,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606940/original.jpg,0,0,0,0,1,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606941/original.jpg,0,0,1,0,0,0,0,0,0,0,0.5,8,classification_count
116-261725-85445654-202201230604,2022-01-23,06:04:00,24.871700,92.359000,https://data.globe.gov/system/photos/2022/01/23/2606715/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2606717/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2606716/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2606718/original.jpg,0,0,0,1,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606719/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261735-85655261-202201230936,2022-01-23,09:36:00,55.748200,23.804400,https://data.globe.gov/system/photos/2022/01/23/2606975/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606977/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606976/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606978/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606979/original.jpg,0,1,0,0,0,0,0,0,0,0,0.8,8,classification_count
116-261735-85655261-202201251044,2022-01-25,10:44:00,55.748300,23.805400,https://data.globe.gov/system/photos/2022/01/25/2613642/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2613650/original.jpg,0,0,0,1,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2613647/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/25/2613652/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/25/2613656/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count
116-261829-85630917-202201231610,2022-01-23,16:10:00,34.748600,-86.744600,https://data.globe.gov/system/photos/2022/01/23/2607901/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607903/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607902/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other,https://data.globe.gov/system/photos/2022/01/23/2607904/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2607905/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
116-261887-85790682-202201232223,2022-01-23,22:23:00,38.719300,-77.125500,https://data.globe.gov/system/photos/2022/01/23/2609129/original.jpg,0,0,0,1,0,0,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2609131/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609130/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609132/original.jpg,0,0,0,1,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2609133/original.jpg,0,0,0,1,0,0,0,0,0,0,1.0,5,consensus
116-261900-85669376-202201230002,2022-01-23,00:02:00,18.882300,-99.183700,https://data.globe.gov/system/photos/2022/01/23/2606354/original.jpg,0,0,0,0,1,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606356/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606355/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606357/original.jpg,0,0,0,0,0,1,0,0,0,0,0.6,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606358/original.jpg,0,0,0,0,1,0,0,0,0,0,0.2,8,classification_count
116-261908-62342105-202201221915,2022-01-22,19:15:00,39.359700,-106.777100,https://data.globe.gov/system/photos/2022/01/22/2606411/original.jpg,0,1,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/22/2606413/original.jpg,0,1,0,0,0,0,0,0,0,0,0.7,6,consensus,https://data.globe.gov/system/photos/2022/01/22/2606412/original.jpg,1,0,0,0,0,0,0,0,0,0,0.7,9,classification_count,https://data.globe.gov/system/photos/2022/01/22/2606414/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,6,consensus,https://data.globe.gov/system/photos/2022/01/22/2606415/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus
116-261909-85743496-202201230154,2022-01-23,01:54:00,-27.256000,153.094300,https://data.globe.gov/system/photos/2022/01/23/2606417/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606419/original.jpg,0,0,0,0,0,1,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606418/original.jpg,0,0,1,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606420/original.jpg,0,0,0,0,0,1,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606421/original.jpg,0,0,0,0,0,1,0,0,0,0,0.4,8,classification_count
116-261919-85835656-202201230319,2022-01-23,03:19:00,13.888100,100.477300,https://data.globe.gov/system/photos/2022/01/23/2606551/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606553/original.jpg,0,1,0,0,0,1,0,0,0,0,0.2,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606552/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606555/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606556/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261919-85835656-202201230348,2022-01-23,03:48:00,13.888200,100.477200,https://data.globe.gov/system/photos/2022/01/23/2606558/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606560/original.jpg,0,1,0,0,0,0,0,0,0,0,0.4,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606559/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606561/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606562/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261919-85835859-202201230410,2022-01-23,04:10:00,13.888200,100.477200,https://data.globe.gov/system/photos/2022/01/23/2606587/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606592/original.jpg,0,0,0,0,0,1,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606589/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606594/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606596/original.jpg,5,5,5,5,5,5,5,5,5,5,0,0,other
116-261919-85835859-202201230419,2022-01-23,04:19:00,13.888100,100.477300,https://data.globe.gov/system/photos/2022/01/23/2606617/original.jpg,1,0,0,0,0,0,0,0,0,0,0.8,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606619/original.jpg,0,1,0,0,0,0,0,0,0,0,0.5,8,classification_count,https://data.globe.gov/system/photos/2022/01/23/2606618/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606620/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus,https://data.globe.gov/system/photos/2022/01/23/2606621/original.jpg,1,0,0,0,0,0,0,0,0,0,1.0,5,consensus
